fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio
6.3,0.27,0.46,11.1,0.053,44.0,177.0,0.99691,3.18,0.67,9.4,5,low,white,74.166,0.08494458377153952,24.858757062146893,149.20634920634922
6.5,0.3,0.39,7.8,0.038,61.0,219.0,0.9959,3.19,0.5,9.4,5,low,white,74.166,0.08764123722460428,27.85388127853881,144.6153846153846
6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.63,11.3,7,medium,white,89.15700000000001,0.07514833383806094,34.57943925233645,168.65671641791045
6.6,0.36,0.52,10.1,0.05,29.0,140.0,0.99628,3.07,0.4,9.4,5,low,white,74.166,0.08898956395113664,20.714285714285715,142.42424242424244
6.15,0.21,0.37,3.2,0.021,20.0,80.0,0.99076,3.39,0.47,12.0,5,low,white,94.68,0.06495564005069708,25.0,195.1219512195122
6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,7,medium,white,81.26700000000001,0.0799832650399301,36.434108527131784,158.46153846153848
6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,7,medium,white,81.26700000000001,0.0799832650399301,36.434108527131784,158.46153846153848
6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,7,medium,white,81.26700000000001,0.0799832650399301,36.434108527131784,158.46153846153848
6.6,0.26,0.21,2.9,0.026,48.0,126.0,0.99089,3.22,0.38,11.3,7,medium,white,89.15700000000001,0.0740267169151048,38.095238095238095,171.21212121212125
6.6,0.35,0.35,6.0,0.063,31.0,150.0,0.99537,3.1,0.47,9.4,6,medium,white,74.166,0.08898956395113664,20.666666666666668,142.42424242424244
6.5,0.28,0.28,20.4,0.041,40.0,144.0,1.0002,3.14,0.38,8.7,5,low,white,68.643,0.09469283102428507,27.77777777777778,133.84615384615384
6.6,0.36,0.52,10.1,0.05,29.0,140.0,0.99628,3.07,0.4,9.4,5,low,white,74.166,0.08898956395113664,20.714285714285715,142.42424242424244
6.6,0.26,0.21,2.9,0.026,48.0,126.0,0.99089,3.22,0.38,11.3,7,medium,white,89.15700000000001,0.0740267169151048,38.095238095238095,171.21212121212125
6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,7,medium,white,81.26700000000001,0.0799832650399301,36.434108527131784,158.46153846153848
6.15,0.21,0.37,3.2,0.021,20.0,80.0,0.99076,3.39,0.47,12.0,5,low,white,94.68,0.06495564005069708,25.0,195.1219512195122
4.5,0.19,0.21,0.95,0.033,89.0,159.0,0.99332,3.34,0.42,8.0,5,low,white,63.120000000000005,0.07129277566539924,55.9748427672956,177.77777777777777
8.0,0.24,0.26,1.7,0.033,36.0,136.0,0.99316,3.44,0.51,10.4,7,medium,white,82.056,0.09749439407234084,26.47058823529412,130.0
7.8,0.17,0.23,1.7,0.029,39.0,128.0,0.99272,3.37,0.41,10.7,7,medium,white,84.423,0.09239188372836786,30.46875,137.17948717948718
7.0,0.24,0.24,9.0,0.03,42.0,219.0,0.99636,3.47,0.46,10.2,6,medium,white,80.47800000000001,0.08698029275081388,19.17808219178082,145.7142857142857
5.8,0.6,0.0,1.3,0.044,72.0,197.0,0.99202,3.56,0.43,10.9,5,low,white,86.001,0.06744107626655503,36.54822335025381,187.93103448275863
5.9,0.445,0.26,1.4,0.027,23.0,109.0,0.99148,3.3,0.36,10.5,6,medium,white,82.845,0.07121733357474803,21.100917431192663,177.96610169491524
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7,medium,white,92.313,0.07257916003163152,36.0,174.62686567164178
6.8,0.44,0.2,16.0,0.065,61.0,186.0,0.99884,3.13,0.45,8.6,5,low,white,67.854,0.10021516786040617,32.795698924731184,126.47058823529412
7.2,0.24,0.27,11.4,0.034,40.0,174.0,0.99773,3.2,0.44,9.0,5,low,white,71.01,0.10139416983523447,22.988505747126435,125.0
8.7,0.31,0.73,14.35,0.044,27.0,191.0,1.00013,2.96,0.88,8.7,5,low,white,68.643,0.12674271229404308,14.136125654450263,100.0
8.2,0.32,0.26,2.1,0.062,26.0,87.0,0.98974,3.1,0.47,12.8,6,medium,white,100.992,0.08119455006337134,29.88505747126437,156.09756097560978
7.2,0.24,0.27,11.4,0.034,40.0,174.0,0.99773,3.2,0.44,9.0,5,low,white,71.01,0.10139416983523447,22.988505747126435,125.0
8.7,0.31,0.73,14.35,0.044,27.0,191.0,1.00013,2.96,0.88,8.7,5,low,white,68.643,0.12674271229404308,14.136125654450263,100.0
7.5,0.13,0.38,1.1,0.023,42.0,104.0,0.99112,3.28,0.53,11.8,6,medium,white,93.102,0.08055680866146807,40.38461538461539,157.33333333333334
9.2,0.14,0.37,1.1,0.034,36.0,84.0,0.99136,3.05,0.55,11.6,6,medium,white,91.524,0.10052008216424106,42.857142857142854,126.08695652173914
7.4,0.2,0.37,1.2,0.028,28.0,89.0,0.99132,3.14,0.61,11.8,6,medium,white,93.102,0.07948271787931516,31.46067415730337,159.45945945945945
6.1,0.15,0.35,15.8,0.042,55.0,158.0,0.99642,3.24,0.37,10.6,5,low,white,83.634,0.07293684386732668,34.810126582278485,173.7704918032787
7.6,0.23,0.4,5.2,0.066,14.0,91.0,0.99488,3.17,0.8,9.7,5,low,white,76.533,0.09930356839533272,15.384615384615385,127.63157894736841
8.1,0.33,0.22,5.2,0.047,24.0,151.0,0.99527,3.22,0.47,10.3,5,low,white,81.26700000000001,0.09967145335745135,15.894039735099339,127.16049382716051
7.15,0.17,0.24,9.6,0.119,56.0,178.0,0.99578,3.15,0.44,10.2,6,medium,white,80.47800000000001,0.08884415616690275,31.46067415730337,142.65734265734264
6.7,0.12,0.3,5.2,0.048,38.0,113.0,0.99352,3.33,0.44,10.1,7,medium,white,79.68900000000001,0.08407684874951372,33.6283185840708,150.7462686567164
5.7,0.18,0.36,1.2,0.046,9.0,71.0,0.99199,3.7,0.68,10.9,7,medium,white,86.001,0.06627829908954547,12.676056338028168,191.2280701754386
5.8,0.15,0.28,0.8,0.037,43.0,127.0,0.99198,3.24,0.51,9.3,5,low,white,73.37700000000001,0.07904384207585483,33.85826771653544,160.34482758620692
6.6,0.23,0.29,14.45,0.057,29.0,144.0,0.99756,3.33,0.54,10.2,6,medium,white,80.47800000000001,0.08200999030791023,20.13888888888889,154.54545454545453
7.15,0.17,0.24,9.6,0.119,56.0,178.0,0.99578,3.15,0.44,10.2,6,medium,white,80.47800000000001,0.08884415616690275,31.46067415730337,142.65734265734264
7.0,0.34,0.39,6.9,0.066,43.0,162.0,0.99561,3.11,0.53,9.5,5,low,white,74.955,0.09338936695350544,26.543209876543212,135.71428571428572
6.4,0.68,0.26,3.4,0.069,25.0,146.0,0.99347,3.18,0.4,9.3,5,low,white,73.37700000000001,0.08722079125611568,17.123287671232877,145.3125
7.3,0.22,0.31,2.3,0.018,45.0,80.0,0.98936,3.06,0.34,12.9,7,medium,white,101.781,0.07172262013538871,56.25,176.7123287671233
6.4,0.28,0.27,11.0,0.042,45.0,148.0,0.99786,3.14,0.46,8.7,5,low,white,68.643,0.09323601823929607,30.405405405405407,135.93749999999997
6.9,0.4,0.22,5.95,0.081,76.0,303.0,0.99705,3.4,0.57,9.4,5,low,white,74.166,0.09303454413073377,25.082508250825082,136.23188405797103
6.8,0.19,0.23,5.1,0.034,71.0,204.0,0.9942,3.23,0.69,10.1,5,low,white,79.68900000000001,0.0853317270890587,34.80392156862745,148.52941176470588
7.1,0.23,0.24,5.4,0.039,60.0,196.0,0.9948,3.19,0.78,10.0,4,low,white,78.9,0.08998732572877058,30.612244897959183,140.84507042253523
6.45,0.14,0.42,1.2,0.05,51.0,129.0,0.99116,3.27,0.69,11.1,7,medium,white,87.57900000000001,0.07364779227897097,39.53488372093023,172.09302325581396
6.5,0.15,0.44,12.6,0.052,65.0,158.0,0.99688,3.26,0.7,10.3,7,medium,white,81.26700000000001,0.0799832650399301,41.139240506329116,158.46153846153848
7.1,0.15,0.34,1.0,0.033,27.0,73.0,0.98974,3.24,0.41,12.2,6,medium,white,96.25800000000001,0.07376010305636933,36.986301369863014,171.83098591549296
6.7,0.33,0.34,6.6,0.067,35.0,156.0,0.99542,3.11,0.48,9.3,6,medium,white,73.37700000000001,0.09130926584624609,22.435897435897438,138.80597014925374
7.2,0.3,0.26,1.5,0.041,46.0,178.0,0.99154,3.19,0.56,11.3,6,medium,white,89.15700000000001,0.08075641845284161,25.842696629213485,156.94444444444443
7.0,0.23,0.33,1.0,0.043,46.0,110.0,0.99118,3.04,0.65,10.8,6,medium,white,85.212,0.08214805426465756,41.81818181818181,154.2857142857143
8.0,0.13,0.25,1.1,0.033,15.0,86.0,0.99044,2.98,0.39,11.2,8,high,white,88.36800000000001,0.09053050878145934,17.441860465116278,140.0
6.2,0.21,0.34,6.6,0.03,36.0,91.0,0.9914,3.32,0.45,12.5,7,medium,white,98.625,0.06286438529784538,39.56043956043956,201.61290322580646
8.3,0.4,0.41,8.2,0.05,15.0,122.0,0.9979,3.39,0.49,9.3,5,low,white,73.37700000000001,0.11311446366027501,12.295081967213115,112.04819277108433
5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,7,medium,white,101.781,0.05796759709572514,26.76056338028169,218.64406779661016
6.6,0.12,0.25,1.4,0.039,21.0,131.0,0.99114,3.2,0.45,11.2,7,medium,white,88.36800000000001,0.07468766974470395,16.030534351145036,169.6969696969697
9.6,0.655,0.21,2.0,0.039,21.0,120.0,0.99188,3.0,1.0,12.6,6,medium,white,99.414,0.09656587603355664,17.5,131.25
6.8,0.26,0.4,7.5,0.046,45.0,179.0,0.99583,3.2,0.49,9.3,5,low,white,73.37700000000001,0.09267209070962289,25.139664804469277,136.76470588235296
5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,7,medium,white,101.781,0.05796759709572514,26.76056338028169,218.64406779661016
5.9,0.3,0.3,2.0,0.03,38.0,142.0,0.98892,3.41,0.41,12.9,7,medium,white,101.781,0.05796759709572514,26.76056338028169,218.64406779661016
7.0,0.15,0.3,13.3,0.049,46.0,120.0,0.99704,3.2,0.36,9.5,7,medium,white,74.955,0.09338936695350544,38.333333333333336,135.71428571428572
7.9,0.37,0.31,2.85,0.037,5.0,24.0,0.9911,3.19,0.36,11.9,6,medium,white,93.891,0.08414011992629751,20.833333333333336,150.63291139240508
7.2,0.35,0.25,5.6,0.032,23.0,120.0,0.99334,2.93,0.66,10.3,7,medium,white,81.26700000000001,0.08859684742884565,19.166666666666668,143.05555555555557
7.2,0.32,0.24,5.6,0.033,23.0,120.0,0.99334,2.92,0.66,10.3,7,medium,white,81.26700000000001,0.08859684742884565,19.166666666666668,143.05555555555557
7.6,0.1,0.33,1.0,0.031,33.0,93.0,0.99094,3.06,0.68,11.2,6,medium,white,88.36800000000001,0.08600398334238638,35.483870967741936,147.36842105263156
6.2,0.25,0.31,3.2,0.03,32.0,150.0,0.99014,3.18,0.31,12.0,6,medium,white,94.68,0.06548373468525559,21.333333333333336,193.54838709677418
7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.99304,3.13,0.4,9.6,5,low,white,75.744,0.09373679763413603,14.583333333333334,135.2112676056338
7.6,0.18,0.28,7.1,0.041,29.0,110.0,0.99652,3.2,0.42,9.2,6,medium,white,72.58800000000001,0.10470050146029646,26.36363636363636,121.05263157894737
8.0,0.17,0.29,2.4,0.029,52.0,119.0,0.98944,3.03,0.33,12.9,6,medium,white,101.781,0.07860013165522052,43.69747899159664,161.25
7.2,0.19,0.27,11.2,0.061,46.0,149.0,0.99772,2.99,0.59,9.3,6,medium,white,73.37700000000001,0.09812339016313013,30.87248322147651,129.16666666666669
7.6,0.32,0.25,9.5,0.03,15.0,136.0,0.99367,3.1,0.44,12.1,6,medium,white,95.46900000000001,0.07960699284584524,11.029411764705882,159.21052631578948
7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.99304,3.13,0.4,9.6,5,low,white,75.744,0.09373679763413603,14.583333333333334,135.2112676056338
6.6,0.21,0.29,1.8,0.026,35.0,128.0,0.99183,3.37,0.48,11.2,6,medium,white,88.36800000000001,0.07468766974470395,27.34375,169.6969696969697
7.0,0.16,0.36,2.6,0.029,28.0,98.0,0.99126,3.11,0.37,11.2,7,medium,white,88.36800000000001,0.07921419518377693,28.57142857142857,160.0
8.0,0.17,0.29,2.4,0.029,52.0,119.0,0.98944,3.03,0.33,12.9,6,medium,white,101.781,0.07860013165522052,43.69747899159664,161.25
6.6,0.24,0.38,8.0,0.042,56.0,187.0,0.99577,3.21,0.46,9.2,5,low,white,72.58800000000001,0.09092411968920482,29.946524064171122,139.39393939393938
7.2,0.19,0.27,11.2,0.061,46.0,149.0,0.99772,2.99,0.59,9.3,6,medium,white,73.37700000000001,0.09812339016313013,30.87248322147651,129.16666666666669
7.6,0.18,0.28,7.1,0.041,29.0,110.0,0.99652,3.2,0.42,9.2,6,medium,white,72.58800000000001,0.10470050146029646,26.36363636363636,121.05263157894737
6.9,0.3,0.25,3.3,0.041,26.0,124.0,0.99428,3.18,0.5,9.3,6,medium,white,73.37700000000001,0.0940349155729997,20.967741935483872,134.7826086956522
6.2,0.28,0.27,10.3,0.03,26.0,108.0,0.99388,3.2,0.36,10.7,6,medium,white,84.423,0.07343970245075394,24.074074074074073,172.5806451612903
6.9,0.31,0.32,1.2,0.024,20.0,166.0,0.99208,3.05,0.54,9.8,6,medium,white,77.322,0.08923721579886708,12.048192771084338,142.02898550724638
6.7,0.23,0.25,1.6,0.036,28.0,143.0,0.99256,3.3,0.54,10.3,6,medium,white,81.26700000000001,0.08244428857962026,19.58041958041958,153.73134328358208
6.2,0.28,0.27,10.3,0.03,26.0,108.0,0.99388,3.2,0.36,10.7,6,medium,white,84.423,0.07343970245075394,24.074074074074073,172.5806451612903
5.7,0.23,0.28,9.65,0.025,26.0,121.0,0.9925,3.28,0.38,11.3,6,medium,white,89.15700000000001,0.06393216460849961,21.487603305785125,198.24561403508773
6.5,0.22,0.5,16.4,0.048,36.0,182.0,0.99904,3.02,0.49,8.8,6,medium,white,69.432,0.09361677612628183,19.78021978021978,135.3846153846154
7.0,0.18,0.37,1.5,0.043,16.0,104.0,0.99216,3.18,0.5,10.8,5,low,white,85.212,0.08214805426465756,15.384615384615385,154.2857142857143
6.9,0.31,0.32,1.2,0.024,20.0,166.0,0.99208,3.05,0.54,9.8,6,medium,white,77.322,0.08923721579886708,12.048192771084338,142.02898550724638
6.9,0.3,0.25,3.3,0.041,26.0,124.0,0.99428,3.18,0.5,9.3,6,medium,white,73.37700000000001,0.0940349155729997,20.967741935483872,134.7826086956522
6.5,0.46,0.31,5.0,0.027,15.0,72.0,0.99165,3.26,0.6,11.5,7,medium,white,90.735,0.07163718520967653,20.833333333333336,176.9230769230769
6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,5,low,white,69.432,0.09361677612628183,32.33082706766917,135.3846153846154
6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,5,low,white,69.432,0.09361677612628183,32.33082706766917,135.3846153846154
6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,5,low,white,69.432,0.09361677612628183,32.33082706766917,135.3846153846154
6.6,0.26,0.38,6.5,0.17,68.0,201.0,0.9956,3.19,0.38,9.4,6,medium,white,74.166,0.08898956395113664,33.83084577114428,142.42424242424244
6.7,0.26,0.39,6.4,0.171,64.0,200.0,0.99562,3.19,0.38,9.4,6,medium,white,74.166,0.09033789067766902,32.0,140.2985074626866
7.5,0.28,0.39,10.2,0.045,59.0,209.0,0.9972,3.16,0.63,9.6,6,medium,white,75.744,0.09901774397972117,28.22966507177033,128.0
6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,5,low,white,69.432,0.09361677612628183,32.33082706766917,135.3846153846154
6.8,0.23,0.42,7.4,0.044,56.0,189.0,0.9958,3.22,0.48,9.3,6,medium,white,73.37700000000001,0.09267209070962289,29.629629629629626,136.76470588235296
7.8,0.25,0.34,13.7,0.044,66.0,184.0,0.99976,3.22,0.75,8.9,5,low,white,70.221,0.11107788268466696,35.869565217391305,114.10256410256412
7.8,0.25,0.34,13.7,0.044,66.0,184.0,0.99976,3.22,0.75,8.9,5,low,white,70.221,0.11107788268466696,35.869565217391305,114.10256410256412
5.6,0.2,0.22,1.3,0.049,25.0,155.0,0.99296,3.74,0.43,10.0,5,low,white,78.9,0.07097591888466412,16.129032258064516,178.57142857142858
6.4,0.21,0.44,7.4,0.045,47.0,182.0,0.9957,3.24,0.46,9.1,5,low,white,71.799,0.08913773172328306,25.82417582417583,142.18749999999997
6.8,0.23,0.42,7.4,0.044,56.0,189.0,0.9958,3.22,0.48,9.3,6,medium,white,73.37700000000001,0.09267209070962289,29.629629629629626,136.76470588235296
6.8,0.24,0.37,7.45,0.043,59.0,188.0,0.99579,3.2,0.5,9.4,6,medium,white,74.166,0.09168621740420138,31.382978723404253,138.23529411764707
7.8,0.25,0.28,7.2,0.04,46.0,179.0,0.99541,3.14,0.6,10.1,6,medium,white,79.68900000000001,0.09788051048450852,25.69832402234637,129.4871794871795
7.8,0.25,0.34,13.7,0.044,66.0,184.0,0.99976,3.22,0.75,8.9,5,low,white,70.221,0.11107788268466696,35.869565217391305,114.10256410256412
6.8,0.16,0.29,10.4,0.046,59.0,143.0,0.99518,3.2,0.4,10.8,6,medium,white,85.212,0.07980096699995305,41.25874125874126,158.82352941176472
5.2,0.28,0.29,1.1,0.028,18.0,69.0,0.99168,3.24,0.54,10.0,6,medium,white,78.9,0.06590621039290241,26.08695652173913,192.3076923076923
7.5,0.18,0.31,6.5,0.029,53.0,160.0,0.99276,3.03,0.38,10.9,6,medium,white,86.001,0.08720828827571772,33.125,145.33333333333334
7.5,0.26,0.3,4.6,0.027,29.0,92.0,0.99085,3.15,0.38,12.0,7,medium,white,94.68,0.07921419518377693,31.521739130434785,160.0
8.2,0.37,0.64,13.9,0.043,22.0,171.0,0.99873,2.99,0.8,9.3,5,low,white,73.37700000000001,0.11175163879689819,12.865497076023392,113.41463414634147
7.6,0.4,0.27,5.2,0.03,32.0,101.0,0.99172,3.22,0.62,12.3,7,medium,white,97.04700000000001,0.07831257019794531,31.683168316831683,161.84210526315792
7.5,0.26,0.25,1.7,0.038,29.0,129.0,0.99312,3.45,0.56,10.4,6,medium,white,82.056,0.09140099444281954,22.48062015503876,138.66666666666669
7.5,0.18,0.31,6.5,0.029,53.0,160.0,0.99276,3.03,0.38,10.9,6,medium,white,86.001,0.08720828827571772,33.125,145.33333333333334
6.9,0.23,0.32,16.4,0.045,62.0,153.0,0.9972,3.22,0.42,10.5,5,low,white,82.845,0.08328806807894261,40.52287581699346,152.17391304347825
5.3,0.2,0.31,3.6,0.036,22.0,91.0,0.99278,3.41,0.5,9.8,6,medium,white,77.322,0.06854452807739064,24.175824175824175,184.90566037735852
6.5,0.17,0.31,1.5,0.041,34.0,121.0,0.99092,3.06,0.46,10.5,6,medium,white,82.845,0.07845977427726478,28.09917355371901,161.53846153846155
6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9962,3.16,0.51,9.9,6,medium,white,78.111,0.08321491211225052,40.375586854460096,152.30769230769232
6.5,0.29,0.31,1.7,0.035,24.0,79.0,0.99053,3.27,0.69,11.4,7,medium,white,89.946,0.07226558157116492,30.37974683544304,175.3846153846154
6.8,0.3,0.22,6.2,0.06,41.0,190.0,0.99858,3.18,0.51,9.2,5,low,white,72.58800000000001,0.09367939604342314,21.578947368421055,135.2941176470588
7.9,0.51,0.36,6.2,0.051,30.0,173.0,0.9984,3.09,0.53,9.7,5,low,white,76.533,0.1032234460951485,17.341040462427745,122.78481012658227
7.9,0.51,0.34,2.6,0.049,13.0,135.0,0.99335,3.09,0.51,10.0,5,low,white,78.9,0.10012674271229403,9.62962962962963,126.58227848101265
6.5,0.29,0.31,1.7,0.035,24.0,79.0,0.99053,3.27,0.69,11.4,7,medium,white,89.946,0.07226558157116492,30.37974683544304,175.3846153846154
7.1,0.29,0.28,9.3,0.048,50.0,141.0,0.9949,3.13,0.49,10.3,6,medium,white,81.26700000000001,0.08736633565900057,35.46099290780142,145.07042253521126
6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9962,3.16,0.51,9.9,6,medium,white,78.111,0.08321491211225052,40.375586854460096,152.30769230769232
6.5,0.17,0.31,1.5,0.041,34.0,121.0,0.99092,3.06,0.46,10.5,6,medium,white,82.845,0.07845977427726478,28.09917355371901,161.53846153846155
7.4,0.2,0.28,9.1,0.047,29.0,95.0,0.99532,3.16,0.47,9.8,7,medium,white,77.322,0.09570368071182846,30.526315789473685,132.43243243243242
6.9,0.615,0.42,12.0,0.067,24.0,131.0,0.99727,3.19,0.34,9.3,5,low,white,73.37700000000001,0.0940349155729997,18.3206106870229,134.7826086956522
6.8,0.32,0.28,4.8,0.034,25.0,100.0,0.99026,3.08,0.47,12.4,7,medium,white,97.836,0.06950406803221718,25.0,182.3529411764706
6.3,0.2,0.19,12.3,0.048,54.0,145.0,0.99668,3.16,0.42,9.3,6,medium,white,73.37700000000001,0.08585796639273885,37.24137931034483,147.61904761904762
6.9,0.615,0.42,12.0,0.067,24.0,131.0,0.99727,3.19,0.34,9.3,5,low,white,73.37700000000001,0.0940349155729997,18.3206106870229,134.7826086956522
8.0,0.23,0.28,2.7,0.048,49.0,165.0,0.9952,3.26,0.72,9.5,6,medium,white,74.955,0.1067307050897205,29.6969696969697,118.75
6.7,0.27,0.33,3.6,0.034,9.0,45.0,0.99144,3.08,0.4,10.5,6,medium,white,82.845,0.08087392117810369,20.0,156.71641791044775
6.7,0.27,0.33,3.6,0.034,9.0,45.0,0.99144,3.08,0.4,10.5,6,medium,white,82.845,0.08087392117810369,20.0,156.71641791044775
6.7,0.44,0.22,4.3,0.032,19.0,99.0,0.99015,3.26,0.53,12.8,7,medium,white,100.992,0.06634188846641317,19.19191919191919,191.04477611940297
7.0,0.34,0.3,1.8,0.045,44.0,142.0,0.9914,2.99,0.45,10.8,6,medium,white,85.212,0.08214805426465756,30.985915492957744,154.2857142857143
7.3,0.26,0.33,11.8,0.057,48.0,127.0,0.99693,3.1,0.55,10.0,6,medium,white,78.9,0.09252217997465145,37.79527559055118,136.986301369863
5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.9,11.8,8,high,white,93.102,0.06229726536486863,56.470588235294116,203.44827586206898
7.3,0.26,0.33,11.8,0.057,48.0,127.0,0.99693,3.1,0.55,10.0,6,medium,white,78.9,0.09252217997465145,37.79527559055118,136.986301369863
5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.9,11.8,8,high,white,93.102,0.06229726536486863,56.470588235294116,203.44827586206898
6.8,0.17,0.36,1.4,0.036,38.0,108.0,0.99006,3.19,0.66,12.0,6,medium,white,94.68,0.07182087029995775,35.18518518518518,176.47058823529412
7.1,0.43,0.3,6.6,0.025,15.0,138.0,0.99126,3.18,0.46,12.6,6,medium,white,99.414,0.07141851248315126,10.869565217391305,177.46478873239437
5.8,0.315,0.27,1.55,0.026,15.0,70.0,0.98994,3.37,0.4,11.9,8,high,white,93.891,0.06177375893323108,21.428571428571427,205.17241379310346
5.9,0.17,0.28,0.7,0.027,5.0,28.0,0.98985,3.13,0.32,10.6,5,low,white,83.634,0.0705454719372504,17.857142857142858,179.66101694915253
6.6,0.34,0.18,6.4,0.082,47.0,240.0,0.9971,3.42,0.48,9.2,5,low,white,72.58800000000001,0.09092411968920482,19.583333333333332,139.39393939393938
8.6,0.33,0.34,11.8,0.059,42.0,240.0,0.99882,3.17,0.52,10.0,6,medium,white,78.9,0.10899873257287705,17.5,116.27906976744187
5.6,0.12,0.26,4.3,0.038,18.0,97.0,0.99477,3.36,0.46,9.2,5,low,white,72.58800000000001,0.07714773791811318,18.556701030927837,164.28571428571428
5.8,0.13,0.26,5.1,0.039,19.0,103.0,0.99478,3.36,0.47,9.3,6,medium,white,73.37700000000001,0.07904384207585483,18.446601941747574,160.34482758620692
7.7,0.18,0.35,5.8,0.055,25.0,144.0,0.99576,3.24,0.54,10.2,6,medium,white,80.47800000000001,0.09567832202589527,17.36111111111111,132.46753246753244
7.7,0.16,0.36,5.9,0.054,25.0,148.0,0.99578,3.25,0.54,10.2,6,medium,white,80.47800000000001,0.09567832202589527,16.89189189189189,132.46753246753244
6.0,0.26,0.15,1.3,0.06,51.0,154.0,0.99354,3.14,0.51,8.7,5,low,white,68.643,0.08740876709934006,33.116883116883116,145.0
7.3,0.32,0.35,1.4,0.05,8.0,163.0,0.99244,3.24,0.42,10.7,5,low,white,84.423,0.0864693270791135,4.9079754601226995,146.5753424657534
7.7,0.3,0.34,1.2,0.048,4.0,119.0,0.99084,3.18,0.34,12.1,6,medium,white,95.46900000000001,0.08065445327802742,3.361344537815126,157.14285714285714
7.9,0.16,0.3,7.4,0.05,58.0,152.0,0.99612,3.12,0.37,9.5,6,medium,white,74.955,0.105396571276099,38.15789473684211,120.25316455696202
6.4,0.27,0.29,10.8,0.028,17.0,118.0,0.99356,3.18,0.37,11.2,6,medium,white,88.36800000000001,0.07242440702516748,14.40677966101695,174.99999999999997
6.9,0.16,0.37,1.8,0.034,36.0,95.0,0.98952,2.93,0.59,12.0,6,medium,white,94.68,0.07287705956907478,37.89473684210527,173.91304347826087
7.9,0.16,0.3,7.4,0.05,58.0,152.0,0.99612,3.12,0.37,9.5,6,medium,white,74.955,0.105396571276099,38.15789473684211,120.25316455696202
7.7,0.3,0.34,1.2,0.048,4.0,119.0,0.99084,3.18,0.34,12.1,6,medium,white,95.46900000000001,0.08065445327802742,3.361344537815126,157.14285714285714
