fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio,density_to_sugar_ratio
8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,5,low,red,84.423,0.10068346303732395,50.0,125.88235294117646,0.5859117647058824
8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,7,medium,red,95.46900000000001,0.09217651803203133,53.84615384615385,137.49999999999997,0.16891186440677966
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5,low,red,74.166,0.09707952431033089,48.61111111111111,130.55555555555557,0.4747619047619047
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5,low,red,74.166,0.09707952431033089,48.61111111111111,130.55555555555557,0.4747619047619047
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,5,low,red,71.799,0.116993272886809,26.05042016806723,108.33333333333333,0.38384999999999997
7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,7,medium,red,89.15700000000001,0.07851318460692934,31.03448275862069,161.42857142857144,0.27615555555555554
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,5,low,red,82.056,0.14867895096031977,50.0,85.24590163934427,0.7120714285714286
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,medium,red,82.845,0.10984368398817068,47.05882352941176,115.3846153846154,0.5251263157894737
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,5,low,red,78.9,0.12040557667934093,46.42857142857143,105.26315789473684,0.5248
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,6,medium,red,101.781,0.07172262013538871,72.85714285714285,176.7123287671233,0.4734190476190476
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,medium,red,82.845,0.10984368398817068,47.05882352941176,115.3846153846154,0.5251263157894737
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,5,low,red,82.056,0.14867895096031977,50.0,85.24590163934427,0.7120714285714286
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,6,medium,red,89.15700000000001,0.08299965229875388,63.63636363636363,152.7027027027027,0.49781
9.8,0.34,0.39,1.4,0.066,3.0,7.0,0.9947,3.19,0.55,11.4,7,medium,red,89.946,0.10895426144575636,42.857142857142854,116.3265306122449,0.7105
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,5,low,red,74.166,0.0957311975837985,50.0,132.3943661971831,0.6230812499999999
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,5,low,red,74.166,0.10382115794299275,70.37037037037037,122.07792207792207,0.5858588235294118
9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,6,medium,red,86.001,0.11278938616992824,66.66666666666666,112.37113402061858,0.6637066666666667
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,5,low,red,74.166,0.10382115794299275,70.37037037037037,122.07792207792207,0.5858588235294118
7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,5,low,red,74.166,0.0957311975837985,45.588235294117645,132.3943661971831,0.49847
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,6,medium,red,74.166,0.08764123722460428,63.829787234042556,144.6153846153846,0.49777
7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,5,low,red,74.166,0.0957311975837985,45.588235294117645,132.3943661971831,0.49847
10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,5,low,red,74.166,0.13483267265323734,22.727272727272727,94.0,0.39967199999999997
7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,6,medium,red,79.68900000000001,0.09662563214496354,46.34146341463415,131.16883116883116,0.498485
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7,medium,red,100.992,0.055449936628643844,27.27272727272727,228.5714285714286,0.4517181818181818
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7,medium,red,100.992,0.055449936628643844,27.27272727272727,228.5714285714286,0.4517181818181818
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,6,medium,red,71.799,0.12395715817769049,40.0,102.24719101123594,0.7111000000000001
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,6,medium,red,101.781,0.06288010532417641,58.333333333333336,201.5625,0.6009818181818182
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7,medium,red,90.735,0.08265829062654985,50.0,153.33333333333334,0.45225
9.9,0.35,0.38,1.5,0.058,31.0,47.0,0.99676,3.26,0.82,10.6,7,medium,red,83.634,0.1183729105387761,65.95744680851064,107.07070707070707,0.6645066666666667
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,medium,red,92.313,0.09857766511758907,48.148148148148145,128.57142857142856,0.48544390243902447
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,medium,red,100.992,0.0673320659062104,50.0,188.23529411764707,0.5515555555555556
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5,low,red,81.26700000000001,0.10090196512729642,60.0,125.609756097561,0.6225187499999999
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,medium,red,100.992,0.0673320659062104,50.0,188.23529411764707,0.5515555555555556
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,medium,red,92.313,0.09857766511758907,48.148148148148145,128.57142857142856,0.48544390243902447
9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7,medium,red,92.313,0.09857766511758907,48.0,128.57142857142856,0.49758
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7,medium,red,94.68,0.0940008449514153,50.0,134.8314606741573,0.27652499999999997
9.6,0.5,0.36,2.8,0.116,26.0,55.0,0.99722,3.18,0.68,10.9,5,low,red,86.001,0.11162660899291868,47.27272727272727,113.54166666666667,0.35615
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,7,medium,red,97.04700000000001,0.09170814141601491,58.333333333333336,138.20224719101125,0.584435294117647
8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,6,medium,red,82.056,0.10846251340547919,63.1578947368421,116.85393258426966,0.49785
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,5,low,red,78.9,0.09759188846641317,34.375,129.87012987012986,0.4743047619047619
7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,6,medium,red,78.9,0.09505703422053231,70.96774193548387,133.33333333333331,0.62271875
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,6,medium,red,88.36800000000001,0.09053050878145934,42.857142857142854,140.0,0.49727
10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,6,medium,red,89.946,0.1167367086918818,51.85185185185185,108.57142857142858,0.4527181818181818
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7,medium,red,99.414,0.08952461423944313,42.857142857142854,141.57303370786516,0.45220909090909084
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,medium,red,100.203,0.07983792900412164,33.02752293577982,158.75,1.1000777777777777
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,medium,red,100.203,0.07983792900412164,33.02752293577982,158.75,1.1000777777777777
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,5,low,red,82.056,0.08530759481329823,43.47826086956522,148.57142857142858,0.5535333333333333
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,medium,red,93.891,0.12035232343888126,37.5,105.30973451327432,0.415175
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,medium,red,93.891,0.12035232343888126,37.5,105.30973451327432,0.415175
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5,low,red,82.845,0.08449514152936206,44.44444444444444,150.0,0.47420952380952375
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,6,medium,red,97.04700000000001,0.08449514152936205,33.33333333333333,150.00000000000003,0.43263478260869564
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,medium,red,82.845,0.09294465568229827,66.66666666666666,136.36363636363635,0.5531555555555555
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,6,medium,red,82.056,0.1048064736277664,39.53488372093023,120.93023255813955,0.35650714285714286
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6,medium,red,99.414,0.079465668819281,38.88888888888889,159.49367088607593,0.5229684210526316
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5,low,red,91.524,0.06992701367947206,53.84615384615385,181.24999999999997,0.4517181818181818
7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,6,medium,red,79.68900000000001,0.09035124044723863,60.29411764705882,140.27777777777777,0.398344
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,medium,red,82.845,0.09294465568229827,66.66666666666666,136.36363636363635,0.5531555555555555
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,7,medium,red,90.735,0.07824984845980051,64.28571428571429,161.9718309859155,0.4737523809523809
7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,7,medium,red,86.79,0.08411107270422859,60.0,150.68493150684932,0.5528555555555555
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5,low,red,75.744,0.10693916349809886,35.714285714285715,118.5185185185185,0.24354634146341464
7.5,0.57,0.08,2.6,0.089,14.0,27.0,0.99592,3.3,0.59,10.4,6,medium,red,82.056,0.09140099444281954,51.85185185185185,138.66666666666669,0.38304615384615387
8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,6,medium,red,76.533,0.11628970509453439,31.25,108.98876404494379,0.398956
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,7,medium,red,83.634,0.12076428246885237,29.411764705882355,104.95049504950495,0.41534583333333336
7.6,0.31,0.34,2.5,0.082,26.0,35.0,0.99356,3.22,0.59,12.5,7,medium,red,98.625,0.07705956907477819,74.28571428571429,164.47368421052633,0.397424
7.3,0.91,0.1,1.8,0.074,20.0,56.0,0.99672,3.35,0.56,9.2,5,low,red,72.58800000000001,0.10056758692896896,35.714285714285715,126.02739726027397,0.5537333333333333
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,7,medium,red,99.414,0.0875128251554107,59.523809523809526,144.82758620689654,0.16053225806451613
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,medium,red,87.57900000000001,0.10162253508261113,53.84615384615385,124.7191011235955,0.4531454545454545
7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,5,low,red,80.47800000000001,0.09195059519371754,50.0,137.83783783783784,0.4534363636363636
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,6,medium,red,77.322,0.08923721579886708,50.0,142.02898550724638,0.5855705882352941
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,medium,red,87.57900000000001,0.10162253508261113,53.84615384615385,124.7191011235955,0.4531454545454545
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,7,medium,red,86.001,0.11046383181590912,46.15384615384615,114.73684210526316,0.11220112359550562
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6,medium,red,96.25800000000001,0.06648798021982588,22.641509433962266,190.62499999999997,0.3008909090909091
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,6,medium,red,89.946,0.07671269428323661,84.21052631578947,165.2173913043478,0.7102714285714287
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,6,medium,red,84.423,0.09002286106866611,73.33333333333333,140.78947368421052,0.5859529411764706
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,5,low,red,82.056,0.08652627473920249,52.94117647058824,146.47887323943664,0.5535222222222222
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6,medium,red,86.001,0.10813827746188998,21.428571428571427,117.2043010752688,0.5864823529411765
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,6,medium,red,85.212,0.10913955780875934,35.294117647058826,116.12903225806453,0.5539111111111111
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,5,low,red,82.056,0.08652627473920249,52.94117647058824,146.47887323943664,0.5535222222222222
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,5,low,red,72.58800000000001,0.11709924505427893,35.55555555555556,108.23529411764706,0.7121571428571429
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,5,low,red,101.781,0.05502009215865436,76.0,230.3571428571429,0.413575
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7,medium,red,100.203,0.0828318513417762,45.0,153.01204819277106,0.43228695652173915
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,medium,red,71.799,0.11420771877045639,6.493506493506493,110.97560975609757,0.498735
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,medium,red,71.799,0.11420771877045639,6.493506493506493,110.97560975609757,0.498735
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,7,medium,red,95.46900000000001,0.09322397846421351,30.0,135.95505617977528,0.248965
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,5,low,red,71.799,0.10585105642139861,31.11111111111111,119.73684210526316,0.25585641025641026
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,7,medium,red,91.524,0.10816834928543333,57.692307692307686,117.17171717171718,0.4154583333333333
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,7,medium,red,95.46900000000001,0.09322397846421351,30.0,135.95505617977528,0.248965
11.6,0.23,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,6,medium,red,78.111,0.14850661238493937,37.5,85.3448275862069,0.5545
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,8,high,red,98.625,0.09226869455006337,43.75,137.36263736263737,0.5525666666666667
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,6,medium,red,89.946,0.08894225424143375,40.0,142.5,0.524
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,6,medium,red,93.102,0.10955725977959656,35.294117647058826,115.68627450980394,0.4148541666666667
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,6,medium,red,93.102,0.08807544413653841,50.0,143.90243902439025,0.49709
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6,medium,red,80.47800000000001,0.09567832202589527,30.0,132.46753246753244,0.415125
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7,medium,red,98.625,0.06692015209125475,50.0,189.3939393939394,0.4139916666666667
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,medium,red,86.001,0.12906826664806223,30.0,98.1981981981982,0.4526
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,medium,red,86.001,0.12906826664806223,30.0,98.1981981981982,0.4526
8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5,low,red,85.212,0.09388349058818006,53.84615384615385,135.0,0.3560714285714286
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,7,medium,red,87.57900000000001,0.10618984003014421,51.35135135135135,119.35483870967741,0.66332
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,low,red,72.58800000000001,0.1033228632831873,32.608695652173914,122.66666666666666,0.12332345679012346
7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,6,medium,red,74.955,0.09605763458074845,44.0,131.94444444444443,0.5537777777777778
8.0,0.62,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,6,medium,red,84.423,0.0947609063880696,43.24324324324324,133.75,0.3693333333333333
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,low,red,72.58800000000001,0.1033228632831873,32.608695652173914,122.66666666666666,0.12332345679012346
9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,7,medium,red,80.47800000000001,0.11307438057605804,67.16417910447761,112.08791208791209,0.498845
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,6,medium,red,89.946,0.11006603962377427,37.5,115.15151515151516,0.49767
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,low,red,86.79,0.09908975688443368,37.5,127.90697674418605,0.1559640625
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,low,red,86.79,0.09908975688443368,37.5,127.90697674418605,0.1559640625
7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,7,medium,red,97.04700000000001,0.08140385586365369,13.489208633093524,155.69620253164558,0.1196578313253012
10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,6,medium,red,93.102,0.11063135056174948,37.5,114.5631067961165,0.7105071428571429
7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,7,medium,red,97.04700000000001,0.08140385586365369,12.975778546712801,155.69620253164558,0.1196578313253012
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,medium,red,74.955,0.09605763458074845,44.285714285714285,131.94444444444443,0.5538055555555556
8.7,0.42,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,6,medium,red,94.68,0.09188846641318123,54.23728813559322,137.93103448275863,0.41507083333333333
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,medium,red,74.955,0.09605763458074845,44.285714285714285,131.94444444444443,0.5538055555555556
6.8,0.48,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,5,low,red,75.744,0.08977608787494719,62.5,141.1764705882353,0.5529388888888889
8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,7,medium,red,91.524,0.09287181504304881,33.33333333333333,136.47058823529412,0.21220851063829788
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,6,medium,red,88.36800000000001,0.0893988774216911,60.0,141.77215189873417,0.62125
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,medium,red,78.111,0.14850661238493937,53.65853658536586,85.3448275862069,0.6648999999999999
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,medium,red,78.111,0.14850661238493937,53.65853658536586,85.3448275862069,0.6648999999999999
10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,8,high,red,93.102,0.10740907821529075,56.75675675675676,118.00000000000001,0.5234263157894737
7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,6,medium,red,89.946,0.08783047606341583,42.10526315789473,144.30379746835442,0.49773
7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,6,medium,red,90.735,0.07714773791811319,62.5,164.28571428571428,0.497395
9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,7,medium,red,94.68,0.09716941275876635,35.483870967741936,130.43478260869566,0.4527954545454545
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,6,medium,red,85.212,0.07745387973524855,52.94117647058824,163.63636363636365,0.1811909090909091
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,5,low,red,82.845,0.11346490433942906,30.0,111.70212765957446,0.399088
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,6,medium,red,85.212,0.07745387973524855,52.94117647058824,163.63636363636365,0.1811909090909091
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,low,red,74.166,0.1159560984817841,27.77777777777778,109.30232558139537,0.66444
8.0,0.31,0.45,2.1,0.216,5.0,16.0,0.99358,3.15,0.81,12.5,7,medium,red,98.625,0.08111533586818757,31.25,156.25,0.4731333333333333
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,low,red,74.166,0.1159560984817841,27.77777777777778,109.30232558139537,0.66444
8.4,0.34,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,6,medium,red,97.836,0.08585796639273888,63.888888888888886,147.61904761904762,0.4732952380952381
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,medium,red,94.68,0.0781580059146599,56.00000000000001,162.16216216216216,0.47327619047619046
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,6,medium,red,88.36800000000001,0.06902951294586275,60.0,183.60655737704917,0.5847176470588236
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,medium,red,94.68,0.0781580059146599,56.00000000000001,162.16216216216216,0.47327619047619046
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,6,medium,red,97.836,0.08176949180260845,64.0,155.0,0.4516363636363636
6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,5,low,red,100.992,0.06238117870722433,26.53061224489796,203.17460317460322,0.47320952380952375
8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,6,medium,red,97.04700000000001,0.08449514152936205,52.94117647058824,150.00000000000003,0.5230315789473684
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,7,medium,red,92.313,0.09857766511758907,41.66666666666667,128.57142857142856,0.497615
8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,5,low,red,74.955,0.10806483890334201,30.76923076923077,117.28395061728396,0.30259090909090913
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,6,medium,red,85.212,0.1267427122940431,40.909090909090914,100.0,0.4753333333333333
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6,medium,red,78.9,0.10519645120405577,42.857142857142854,120.48192771084337,0.7113785714285714
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,7,medium,red,97.04700000000001,0.055643141982750624,41.81818181818181,227.77777777777777,0.497355
7.9,0.33,0.41,1.5,0.056,6.0,35.0,0.99396,3.29,0.71,11.0,6,medium,red,86.79,0.09102431155663095,17.142857142857142,139.2405063291139,0.66264
8.9,0.24,0.39,1.6,0.074,3.0,10.0,0.99698,3.12,0.59,9.5,6,medium,red,74.955,0.11873790941231406,30.0,106.74157303370787,0.6231125
5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,6,medium,red,107.304,0.046596585402221724,36.25,272.0,0.23027906976744186
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,medium,red,89.15700000000001,0.07851318460692934,71.42857142857143,161.42857142857144,0.39828800000000003
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,medium,red,89.15700000000001,0.07851318460692934,71.42857142857143,161.42857142857144,0.39828800000000003
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,medium,red,89.15700000000001,0.07851318460692934,71.42857142857143,161.42857142857144,0.39828800000000003
7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,6,medium,red,104.937,0.06765964340509067,58.333333333333336,187.32394366197184,0.4726285714285714
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,5,low,red,101.781,0.05502009215865436,46.666666666666664,230.3571428571429,0.397024
7.9,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,8,high,red,103.35900000000001,0.07643262802465194,47.05882352941176,165.82278481012656,0.39693999999999996
6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,6,medium,red,97.04700000000001,0.06800828464558409,75.0,186.36363636363637,0.5519555555555555
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6,medium,red,97.04700000000001,0.06491699897987573,81.81818181818183,195.23809523809524,0.7087142857142857
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,11.2,6,medium,red,88.36800000000001,0.12108455549520186,58.620689655172406,104.67289719626167,0.5246
6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.99557,3.62,0.62,11.5,4,low,red,90.735,0.07163718520967653,23.076923076923077,176.9230769230769,0.45253181818181815
